NOTE! Installing ujson may make loading annotations faster.
Using device: cuda:0
Using math SDPA backend for higher-order gradient compatibility.
Loading COCO dataset...
Loading annotations into memory...
Done (t=8.81s)
Creating index...
index created!
Loading annotations into memory...
Done (t=0.37s)
Creating index...
index created!
Train samples: 117266, Val samples: 4952
Epoch 0, Batch 2450/3665: Loss=3.7669
Epoch 0, Batch 2500/3665: Loss=3.7362
Epoch 0, Batch 2550/3665: Loss=3.5923
Epoch 0, Batch 2600/3665: Loss=3.5989
Epoch 0, Batch 2650/3665: Loss=3.4050
Epoch 0, Batch 2700/3665: Loss=3.8450
Epoch 0, Batch 2750/3665: Loss=3.6784
Epoch 0, Batch 2800/3665: Loss=3.6323
Epoch 0, Batch 2850/3665: Loss=3.3160
Epoch 0, Batch 2900/3665: Loss=3.5791
Epoch 0, Batch 2950/3665: Loss=3.8093
Epoch 0, Batch 3000/3665: Loss=3.8758
Epoch 0, Batch 3050/3665: Loss=3.4322
Epoch 0, Batch 3100/3665: Loss=3.7253
Epoch 0, Batch 3150/3665: Loss=3.4270
Epoch 0, Batch 3200/3665: Loss=3.9250
Epoch 0, Batch 3250/3665: Loss=3.9679
Epoch 0, Batch 3300/3665: Loss=3.3055
Epoch 0, Batch 3350/3665: Loss=3.4199
Epoch 0, Batch 3400/3665: Loss=3.7109
Epoch 0, Batch 3450/3665: Loss=3.6957
Epoch 0, Batch 3500/3665: Loss=3.7536
Epoch 0, Batch 3550/3665: Loss=3.7064
Epoch 0, Batch 3600/3665: Loss=3.9226
Epoch 0, Batch 3650/3665: Loss=3.5997
Epoch 0 | Train Loss: 3.8538 | Test Accuracy: 19.22%
Epoch 1, Batch 0/3665: Loss=3.9263
Epoch 1, Batch 50/3665: Loss=3.9689
Epoch 1, Batch 100/3665: Loss=3.6685
Epoch 1, Batch 150/3665: Loss=3.8370
Epoch 1, Batch 200/3665: Loss=3.7336
Epoch 1, Batch 250/3665: Loss=3.3275
Epoch 1, Batch 300/3665: Loss=4.0294
Epoch 1, Batch 350/3665: Loss=3.8438
Epoch 1, Batch 400/3665: Loss=3.6818
Epoch 1, Batch 450/3665: Loss=3.6270
Epoch 1, Batch 500/3665: Loss=3.4389
Epoch 1, Batch 550/3665: Loss=3.9118
Epoch 1, Batch 600/3665: Loss=4.0120
Epoch 1, Batch 650/3665: Loss=3.6777
Epoch 1, Batch 700/3665: Loss=3.9935
Epoch 1, Batch 750/3665: Loss=3.8374
Epoch 1, Batch 800/3665: Loss=3.7389
Epoch 1, Batch 850/3665: Loss=3.4953
Epoch 1, Batch 900/3665: Loss=3.6801
Epoch 1, Batch 950/3665: Loss=3.9289
Epoch 1, Batch 1000/3665: Loss=3.7204
Epoch 1, Batch 1050/3665: Loss=4.0314
Epoch 1, Batch 1100/3665: Loss=3.5390
Epoch 1, Batch 1150/3665: Loss=3.8974
Epoch 1, Batch 1200/3665: Loss=3.6784
Epoch 1, Batch 1250/3665: Loss=3.5820
Epoch 1, Batch 1300/3665: Loss=3.5724
Epoch 1, Batch 1350/3665: Loss=4.2756
Epoch 1, Batch 1400/3665: Loss=3.5285
Epoch 1, Batch 1450/3665: Loss=3.7380
Epoch 1, Batch 1500/3665: Loss=4.2400
Epoch 1, Batch 1550/3665: Loss=3.5843
Epoch 1, Batch 1600/3665: Loss=3.6240
Epoch 1, Batch 1650/3665: Loss=3.7106
Epoch 1, Batch 1700/3665: Loss=3.6396
Epoch 1, Batch 1750/3665: Loss=4.0655
Epoch 1, Batch 1800/3665: Loss=3.5916
Epoch 1, Batch 1850/3665: Loss=3.7721
Epoch 1, Batch 1900/3665: Loss=3.6071
Epoch 1, Batch 1950/3665: Loss=3.4460
Epoch 1, Batch 2000/3665: Loss=3.9076
Epoch 1, Batch 2050/3665: Loss=3.5598
Epoch 1, Batch 2100/3665: Loss=3.8027
Epoch 1, Batch 2150/3665: Loss=3.7869
Epoch 1, Batch 2200/3665: Loss=3.3532
Epoch 1, Batch 2250/3665: Loss=3.8808
Epoch 1, Batch 2300/3665: Loss=3.6329
Epoch 1, Batch 2350/3665: Loss=3.8515
Epoch 1, Batch 2400/3665: Loss=4.1823
Epoch 1, Batch 2450/3665: Loss=3.7434
Epoch 1, Batch 2500/3665: Loss=3.4186
Epoch 1, Batch 2550/3665: Loss=3.7999
Epoch 1, Batch 2600/3665: Loss=3.8607
Epoch 1, Batch 2650/3665: Loss=3.4939
Epoch 1, Batch 2700/3665: Loss=3.5542
Epoch 1, Batch 2750/3665: Loss=3.9539
Epoch 1, Batch 2800/3665: Loss=3.6616
Epoch 1, Batch 2850/3665: Loss=3.5928
Epoch 1, Batch 2900/3665: Loss=3.8549
Epoch 1, Batch 2950/3665: Loss=3.8692
Epoch 1, Batch 3000/3665: Loss=3.2482
Epoch 1, Batch 3050/3665: Loss=3.8566
Epoch 1, Batch 3100/3665: Loss=3.6380
Epoch 1, Batch 3150/3665: Loss=3.7125
Epoch 1, Batch 3200/3665: Loss=3.5550
Epoch 1, Batch 3250/3665: Loss=3.7342
Epoch 1, Batch 3300/3665: Loss=3.6103
Epoch 1, Batch 3350/3665: Loss=3.8916
Epoch 1, Batch 3400/3665: Loss=3.9822
Epoch 1, Batch 3450/3665: Loss=3.8125
Epoch 1, Batch 3500/3665: Loss=3.8547
Epoch 1, Batch 3550/3665: Loss=3.5267
Epoch 1, Batch 3600/3665: Loss=3.8746
Epoch 1, Batch 3650/3665: Loss=4.0152
Epoch 1 | Train Loss: 3.8916 | Test Accuracy: 19.22%
Epoch 2, Batch 0/3665: Loss=3.9135
Epoch 2, Batch 50/3665: Loss=3.8972
Epoch 2, Batch 100/3665: Loss=4.1497
Epoch 2, Batch 150/3665: Loss=3.3363
Epoch 2, Batch 200/3665: Loss=3.3915
Epoch 2, Batch 250/3665: Loss=3.4786
Epoch 2, Batch 300/3665: Loss=3.7626
Epoch 2, Batch 350/3665: Loss=3.6677
Epoch 2, Batch 400/3665: Loss=3.6047
Epoch 2, Batch 450/3665: Loss=3.8373
Epoch 2, Batch 500/3665: Loss=3.5990
Epoch 2, Batch 550/3665: Loss=3.3063
Epoch 2, Batch 600/3665: Loss=3.6561
Epoch 2, Batch 650/3665: Loss=3.7500
Epoch 2, Batch 700/3665: Loss=3.9132
Epoch 2, Batch 750/3665: Loss=4.1019
Epoch 2, Batch 800/3665: Loss=3.8305
Epoch 2, Batch 850/3665: Loss=3.7946
Epoch 2, Batch 900/3665: Loss=3.9359
Epoch 2, Batch 950/3665: Loss=3.4583
Epoch 2, Batch 1000/3665: Loss=3.4442
Epoch 2, Batch 1050/3665: Loss=3.9902
Epoch 2, Batch 1100/3665: Loss=3.4265
Epoch 2, Batch 1150/3665: Loss=3.4630
Epoch 2, Batch 1200/3665: Loss=3.8965
Epoch 2, Batch 1250/3665: Loss=3.5551
Epoch 2, Batch 1300/3665: Loss=3.7241
Epoch 2, Batch 1350/3665: Loss=3.3475
Epoch 2, Batch 1400/3665: Loss=3.3409
Epoch 2, Batch 1450/3665: Loss=3.7705
Epoch 2, Batch 1500/3665: Loss=3.5396
Epoch 2, Batch 1550/3665: Loss=3.7705
Epoch 2, Batch 1600/3665: Loss=3.4101
Epoch 2, Batch 1650/3665: Loss=3.7657
Epoch 2, Batch 1700/3665: Loss=3.7287
Epoch 2, Batch 1750/3665: Loss=3.4341
Epoch 2, Batch 1800/3665: Loss=3.7314
Epoch 2, Batch 1850/3665: Loss=4.1434
Epoch 2, Batch 1900/3665: Loss=3.8857
Epoch 2, Batch 1950/3665: Loss=3.6108
Epoch 2, Batch 2000/3665: Loss=3.7881
Epoch 2, Batch 2050/3665: Loss=3.3506
Epoch 2, Batch 2100/3665: Loss=3.7357
Epoch 2, Batch 2150/3665: Loss=3.6591
Epoch 2, Batch 2200/3665: Loss=3.9589
Epoch 2, Batch 2250/3665: Loss=3.7954
Epoch 2, Batch 2300/3665: Loss=3.6057
Epoch 2, Batch 2350/3665: Loss=3.6424
Epoch 2, Batch 2400/3665: Loss=3.9782
Epoch 2, Batch 2450/3665: Loss=3.6592
Epoch 2, Batch 2500/3665: Loss=3.4572
Epoch 2, Batch 2550/3665: Loss=3.8751
Epoch 2, Batch 2600/3665: Loss=3.7816
Epoch 2, Batch 2650/3665: Loss=3.7634
Epoch 2, Batch 2700/3665: Loss=3.5687
Epoch 2, Batch 2750/3665: Loss=3.4958
Epoch 2, Batch 2800/3665: Loss=3.4305
Epoch 2, Batch 2850/3665: Loss=3.6941
Epoch 2, Batch 2900/3665: Loss=3.5909
Epoch 2, Batch 2950/3665: Loss=3.2866
Epoch 2, Batch 3000/3665: Loss=3.9589
Epoch 2, Batch 3050/3665: Loss=3.9492
Epoch 2, Batch 3100/3665: Loss=3.8846
Epoch 2, Batch 3150/3665: Loss=3.4067
Epoch 2, Batch 3200/3665: Loss=3.6606
Epoch 2, Batch 3250/3665: Loss=3.2154
Epoch 2, Batch 3300/3665: Loss=3.7950
Epoch 2, Batch 3350/3665: Loss=3.8428
Epoch 2, Batch 3400/3665: Loss=3.4453
Epoch 2, Batch 3450/3665: Loss=3.2961
Epoch 2, Batch 3500/3665: Loss=3.7659
Epoch 2, Batch 3550/3665: Loss=3.8170
Epoch 2, Batch 3600/3665: Loss=3.8210
Epoch 2, Batch 3650/3665: Loss=3.5894
Epoch 2 | Train Loss: 3.9329 | Test Accuracy: 19.22%
Epoch 3, Batch 0/3665: Loss=3.6048
Epoch 3, Batch 50/3665: Loss=3.5301
Epoch 3, Batch 100/3665: Loss=4.0259
Epoch 3, Batch 150/3665: Loss=3.6502
Epoch 3, Batch 200/3665: Loss=3.4785
Epoch 3, Batch 250/3665: Loss=3.6367
Epoch 3, Batch 300/3665: Loss=4.1171
Epoch 3, Batch 350/3665: Loss=3.5544
Epoch 3, Batch 400/3665: Loss=3.2615
Epoch 3, Batch 450/3665: Loss=4.0903
Epoch 3, Batch 500/3665: Loss=3.0226
Epoch 3, Batch 550/3665: Loss=3.6978
Epoch 3, Batch 600/3665: Loss=3.9259
Epoch 3, Batch 650/3665: Loss=3.7494
Epoch 3, Batch 700/3665: Loss=4.1948
Epoch 3, Batch 750/3665: Loss=3.4474
Epoch 3, Batch 800/3665: Loss=3.8947
Epoch 3, Batch 850/3665: Loss=3.3493
Epoch 3, Batch 900/3665: Loss=3.6670
Epoch 3, Batch 950/3665: Loss=3.9088
Epoch 3, Batch 1000/3665: Loss=3.8671
Epoch 3, Batch 1050/3665: Loss=3.5202
Epoch 3, Batch 1100/3665: Loss=3.4919
Epoch 3, Batch 1150/3665: Loss=3.5143
Epoch 3, Batch 1200/3665: Loss=3.5813
Epoch 3, Batch 1250/3665: Loss=3.7569
Epoch 3, Batch 1300/3665: Loss=3.4661
Epoch 3, Batch 1350/3665: Loss=4.0322
Epoch 3, Batch 1400/3665: Loss=3.6933
Epoch 3, Batch 1450/3665: Loss=3.6814
Epoch 3, Batch 1500/3665: Loss=3.9130
Epoch 3, Batch 1550/3665: Loss=3.7602
Epoch 3, Batch 1600/3665: Loss=3.8616
Epoch 3, Batch 1650/3665: Loss=3.4331
Epoch 3, Batch 1700/3665: Loss=3.8462
Epoch 3, Batch 1750/3665: Loss=3.6958
Epoch 3, Batch 1800/3665: Loss=3.5556
Epoch 3, Batch 1850/3665: Loss=3.8973
Epoch 3, Batch 1900/3665: Loss=3.4369
Epoch 3, Batch 1950/3665: Loss=3.7465
Epoch 3, Batch 2000/3665: Loss=4.0804
Epoch 3, Batch 2050/3665: Loss=3.6474
Epoch 3, Batch 2100/3665: Loss=3.9749
Epoch 3, Batch 2150/3665: Loss=3.5955
Epoch 3, Batch 2200/3665: Loss=3.4586
Epoch 3, Batch 2250/3665: Loss=3.5268
Epoch 3, Batch 2300/3665: Loss=3.4340
Epoch 3, Batch 2350/3665: Loss=3.8999
Epoch 3, Batch 2400/3665: Loss=3.7297
Epoch 3, Batch 2450/3665: Loss=3.5988
Epoch 3, Batch 2500/3665: Loss=3.4027
Epoch 3, Batch 2550/3665: Loss=3.4091
Epoch 3, Batch 2600/3665: Loss=3.5351
Epoch 3, Batch 2650/3665: Loss=3.4026
Epoch 3, Batch 2700/3665: Loss=3.5191
Epoch 3, Batch 2750/3665: Loss=3.6026
Epoch 3, Batch 2800/3665: Loss=3.5437
Epoch 3, Batch 2850/3665: Loss=3.7264
Epoch 3, Batch 2900/3665: Loss=3.5449
Epoch 3, Batch 2950/3665: Loss=3.3850
Epoch 3, Batch 3000/3665: Loss=3.7582
Epoch 3, Batch 3050/3665: Loss=3.4775
Epoch 3, Batch 3100/3665: Loss=3.6778
Epoch 3, Batch 3150/3665: Loss=3.7706
Epoch 3, Batch 3200/3665: Loss=3.7564
Epoch 3, Batch 3250/3665: Loss=3.6910
Epoch 3, Batch 3300/3665: Loss=4.0515
Epoch 3, Batch 3350/3665: Loss=4.0335
Epoch 3, Batch 3400/3665: Loss=3.4065
Epoch 3, Batch 3450/3665: Loss=4.3323
Epoch 3, Batch 3500/3665: Loss=3.8784
Epoch 3, Batch 3550/3665: Loss=3.6375
Epoch 3, Batch 3600/3665: Loss=3.4282
Epoch 3, Batch 3650/3665: Loss=3.7961
Epoch 3 | Train Loss: 3.6948 | Test Accuracy: 19.22%
Epoch 4, Batch 0/3665: Loss=3.7027
Epoch 4, Batch 50/3665: Loss=3.6542
Epoch 4, Batch 100/3665: Loss=3.7962
Epoch 4, Batch 150/3665: Loss=3.4274
Epoch 4, Batch 200/3665: Loss=3.5286
Epoch 4, Batch 250/3665: Loss=3.7172
Epoch 4, Batch 300/3665: Loss=3.9506
Epoch 4, Batch 350/3665: Loss=3.5226
Epoch 4, Batch 400/3665: Loss=3.7574
Epoch 4, Batch 450/3665: Loss=3.2520
Epoch 4, Batch 500/3665: Loss=3.6556
Epoch 4, Batch 550/3665: Loss=4.0042
Epoch 4, Batch 600/3665: Loss=3.8663
Epoch 4, Batch 650/3665: Loss=3.3954
Epoch 4, Batch 700/3665: Loss=3.5160
Epoch 4, Batch 750/3665: Loss=3.5536
Epoch 4, Batch 800/3665: Loss=3.7595
Epoch 4, Batch 850/3665: Loss=3.5863
Epoch 4, Batch 900/3665: Loss=3.9032
Epoch 4, Batch 950/3665: Loss=3.7923
Epoch 4, Batch 1000/3665: Loss=3.9003
Epoch 4, Batch 1050/3665: Loss=3.7753
Epoch 4, Batch 1100/3665: Loss=4.0105
Epoch 4, Batch 1150/3665: Loss=3.6391
Epoch 4, Batch 1200/3665: Loss=3.7253
Epoch 4, Batch 1250/3665: Loss=4.0255
Epoch 4, Batch 1300/3665: Loss=3.7843
Epoch 4, Batch 1350/3665: Loss=3.8766
Epoch 4, Batch 1400/3665: Loss=3.8895
Epoch 4, Batch 1450/3665: Loss=3.6372
Epoch 4, Batch 1500/3665: Loss=3.2127
Epoch 4, Batch 1550/3665: Loss=3.7481
Epoch 4, Batch 1600/3665: Loss=3.6272
Epoch 4, Batch 1650/3665: Loss=3.8379
Epoch 4, Batch 1700/3665: Loss=3.3329
Epoch 4, Batch 1750/3665: Loss=3.8733
Epoch 4, Batch 1800/3665: Loss=3.0963
Epoch 4, Batch 1850/3665: Loss=3.7675
Epoch 4, Batch 1900/3665: Loss=3.9626
Epoch 4, Batch 1950/3665: Loss=3.7809
Epoch 4, Batch 2000/3665: Loss=4.1567
Epoch 4, Batch 2050/3665: Loss=3.8276
Epoch 4, Batch 2100/3665: Loss=3.9647
Epoch 4, Batch 2150/3665: Loss=3.6186
Epoch 4, Batch 2200/3665: Loss=3.5467
Epoch 4, Batch 2250/3665: Loss=3.6427
Epoch 4, Batch 2300/3665: Loss=3.8739
Epoch 4, Batch 2350/3665: Loss=3.8910
Epoch 4, Batch 2400/3665: Loss=3.4027
Epoch 4, Batch 2450/3665: Loss=3.5325
Epoch 4, Batch 2500/3665: Loss=3.8921
Epoch 4, Batch 2550/3665: Loss=3.6396
Epoch 4, Batch 2600/3665: Loss=3.7080
Epoch 4, Batch 2650/3665: Loss=3.6968
Epoch 4, Batch 2700/3665: Loss=3.4562
Epoch 4, Batch 2750/3665: Loss=3.6973
Epoch 4, Batch 2800/3665: Loss=3.9002
Epoch 4, Batch 2850/3665: Loss=3.9954
Epoch 4, Batch 2900/3665: Loss=3.8052
Epoch 4, Batch 2950/3665: Loss=3.5574
Epoch 4, Batch 3000/3665: Loss=3.8198
Epoch 4, Batch 3050/3665: Loss=3.7954
Epoch 4, Batch 3100/3665: Loss=4.0718
Epoch 4, Batch 3150/3665: Loss=3.9871
Epoch 4, Batch 3200/3665: Loss=3.7145
Epoch 4, Batch 3250/3665: Loss=3.4033
Epoch 4, Batch 3300/3665: Loss=3.4237
Epoch 4, Batch 3350/3665: Loss=3.8311
Epoch 4, Batch 3400/3665: Loss=4.0140
Epoch 4, Batch 3450/3665: Loss=3.6576
Epoch 4, Batch 3500/3665: Loss=3.6376
Epoch 4, Batch 3550/3665: Loss=3.5284
Epoch 4, Batch 3600/3665: Loss=3.8433
Epoch 4, Batch 3650/3665: Loss=3.7519
Epoch 4 | Train Loss: 3.6968 | Test Accuracy: 19.22%
Epoch 5, Batch 0/3665: Loss=3.8537
Epoch 5, Batch 50/3665: Loss=3.6439
Epoch 5, Batch 100/3665: Loss=3.2394
Epoch 5, Batch 150/3665: Loss=3.4883
Epoch 5, Batch 200/3665: Loss=3.6985
Epoch 5, Batch 250/3665: Loss=3.5936
Epoch 5, Batch 300/3665: Loss=3.3785
Epoch 5, Batch 350/3665: Loss=3.8500
Epoch 5, Batch 400/3665: Loss=3.6696
Epoch 5, Batch 450/3665: Loss=3.7102
Epoch 5, Batch 500/3665: Loss=4.0565
Epoch 5, Batch 550/3665: Loss=4.0951
Epoch 5, Batch 600/3665: Loss=3.9155
Epoch 5, Batch 650/3665: Loss=3.9820
Epoch 5, Batch 700/3665: Loss=3.8847
Epoch 5, Batch 750/3665: Loss=3.5910
Epoch 5, Batch 800/3665: Loss=4.2462
Epoch 5, Batch 850/3665: Loss=4.0008
Epoch 5, Batch 900/3665: Loss=3.7086
Epoch 5, Batch 950/3665: Loss=3.5645
Epoch 5, Batch 1000/3665: Loss=3.8607
Epoch 5, Batch 1050/3665: Loss=3.8105
Epoch 5, Batch 1100/3665: Loss=3.9027
Epoch 5, Batch 1150/3665: Loss=4.0522
Epoch 5, Batch 1200/3665: Loss=3.7497
Epoch 5, Batch 1250/3665: Loss=3.6237
Epoch 5, Batch 1300/3665: Loss=3.7083
Epoch 5, Batch 1350/3665: Loss=3.6836
Epoch 5, Batch 1400/3665: Loss=3.3081
Epoch 5, Batch 1450/3665: Loss=3.8730
Epoch 5, Batch 1500/3665: Loss=4.0443
Epoch 5, Batch 1550/3665: Loss=3.8117
Epoch 5, Batch 1600/3665: Loss=3.4943
Epoch 5, Batch 1650/3665: Loss=3.4569
Epoch 5, Batch 1700/3665: Loss=4.3433
Epoch 5, Batch 1750/3665: Loss=3.4080
Epoch 5, Batch 1800/3665: Loss=3.8168
Epoch 5, Batch 1850/3665: Loss=3.4164
Epoch 5, Batch 1900/3665: Loss=3.9764
Epoch 5, Batch 1950/3665: Loss=3.6570
Epoch 5, Batch 2000/3665: Loss=3.4564
Epoch 5, Batch 2050/3665: Loss=3.6357
Epoch 5, Batch 2100/3665: Loss=3.5760
Epoch 5, Batch 2150/3665: Loss=3.4928
Epoch 5, Batch 2200/3665: Loss=3.7583
Epoch 5, Batch 2250/3665: Loss=3.8515
Epoch 5, Batch 2300/3665: Loss=4.0417
Epoch 5, Batch 2350/3665: Loss=3.8732
Epoch 5, Batch 2400/3665: Loss=3.4121
Epoch 5, Batch 2450/3665: Loss=3.4279
Epoch 5, Batch 2500/3665: Loss=3.8790
Epoch 5, Batch 2550/3665: Loss=3.9721
Epoch 5, Batch 2600/3665: Loss=3.7078
Epoch 5, Batch 2650/3665: Loss=3.2339
Epoch 5, Batch 2700/3665: Loss=3.4529
Epoch 5, Batch 2750/3665: Loss=3.3161
Epoch 5, Batch 2800/3665: Loss=3.4907
Epoch 5, Batch 2850/3665: Loss=4.3934
Epoch 5, Batch 2900/3665: Loss=3.6823
Epoch 5, Batch 2950/3665: Loss=3.7499
Epoch 5, Batch 3000/3665: Loss=3.6605
Epoch 5, Batch 3050/3665: Loss=3.7127
Epoch 5, Batch 3100/3665: Loss=3.5826
Epoch 5, Batch 3150/3665: Loss=4.0146
Epoch 5, Batch 3200/3665: Loss=3.4529
Epoch 5, Batch 3250/3665: Loss=3.5830
Epoch 5, Batch 3300/3665: Loss=3.5561
Epoch 5, Batch 3350/3665: Loss=3.9404
Epoch 5, Batch 3400/3665: Loss=3.4698
Epoch 5, Batch 3450/3665: Loss=3.4518
Epoch 5, Batch 3500/3665: Loss=3.5388
Epoch 5, Batch 3550/3665: Loss=3.5296
Epoch 5, Batch 3600/3665: Loss=3.5151
Epoch 5, Batch 3650/3665: Loss=3.6458
Epoch 5 | Train Loss: 14.4860 | Test Accuracy: 19.22%
Epoch 6, Batch 0/3665: Loss=3.6078
Epoch 6, Batch 50/3665: Loss=3.8557
Epoch 6, Batch 100/3665: Loss=4.1118
Epoch 6, Batch 150/3665: Loss=3.5670
Epoch 6, Batch 200/3665: Loss=3.9565
Epoch 6, Batch 250/3665: Loss=3.4894
Epoch 6, Batch 300/3665: Loss=3.5715
Epoch 6, Batch 350/3665: Loss=3.6776
Epoch 6, Batch 400/3665: Loss=3.4884
Epoch 6, Batch 450/3665: Loss=3.4048
Epoch 6, Batch 500/3665: Loss=3.3187
Epoch 6, Batch 550/3665: Loss=3.7852
Epoch 6, Batch 600/3665: Loss=4.0229
Epoch 6, Batch 650/3665: Loss=3.5543
Epoch 6, Batch 700/3665: Loss=3.6366
Epoch 6, Batch 750/3665: Loss=3.4336
Epoch 6, Batch 800/3665: Loss=3.9738
Epoch 6, Batch 850/3665: Loss=3.8750
Epoch 6, Batch 900/3665: Loss=3.9725
Epoch 6, Batch 950/3665: Loss=3.9835
Epoch 6, Batch 1000/3665: Loss=3.4921
Epoch 6, Batch 1050/3665: Loss=3.4418
Epoch 6, Batch 1100/3665: Loss=3.6053
Epoch 6, Batch 1150/3665: Loss=3.4298
Epoch 6, Batch 1200/3665: Loss=3.6542
Epoch 6, Batch 1250/3665: Loss=3.5687
Epoch 6, Batch 1300/3665: Loss=3.8848
Epoch 6, Batch 1350/3665: Loss=3.3033
Epoch 6, Batch 1400/3665: Loss=3.5353
Epoch 6, Batch 1450/3665: Loss=3.8184
Epoch 6, Batch 1500/3665: Loss=3.4284
Epoch 6, Batch 1550/3665: Loss=4.0002
Epoch 6, Batch 1600/3665: Loss=3.3767
Epoch 6, Batch 1650/3665: Loss=3.5958
Epoch 6, Batch 1700/3665: Loss=3.3200
Epoch 6, Batch 1750/3665: Loss=3.8817
Epoch 6, Batch 1800/3665: Loss=4.0917
Epoch 6, Batch 1850/3665: Loss=3.4904
Epoch 6, Batch 1900/3665: Loss=3.7187
Epoch 6, Batch 1950/3665: Loss=3.5017
Epoch 6, Batch 2000/3665: Loss=3.8899
Epoch 6, Batch 2050/3665: Loss=3.8650
Epoch 6, Batch 2100/3665: Loss=3.3174
Epoch 6, Batch 2150/3665: Loss=3.5874
Epoch 6, Batch 2200/3665: Loss=3.4858
Epoch 6, Batch 2250/3665: Loss=3.6739
Epoch 6, Batch 2300/3665: Loss=3.6565
Epoch 6, Batch 2350/3665: Loss=3.6718
Epoch 6, Batch 2400/3665: Loss=3.9747
Epoch 6, Batch 2450/3665: Loss=3.6691
Epoch 6, Batch 2500/3665: Loss=3.4244
Epoch 6, Batch 2550/3665: Loss=3.3861
Epoch 6, Batch 2600/3665: Loss=3.9304
Epoch 6, Batch 2650/3665: Loss=3.5152
Epoch 6, Batch 2700/3665: Loss=4.0163
Epoch 6, Batch 2750/3665: Loss=3.7259
Epoch 6, Batch 2800/3665: Loss=3.6685
Epoch 6, Batch 2850/3665: Loss=3.6982
Epoch 6, Batch 2900/3665: Loss=3.5951
Epoch 6, Batch 2950/3665: Loss=3.7778
Epoch 6, Batch 3000/3665: Loss=3.5872
Epoch 6, Batch 3050/3665: Loss=3.5305
Epoch 6, Batch 3100/3665: Loss=3.8601
Epoch 6, Batch 3150/3665: Loss=3.9508
Epoch 6, Batch 3200/3665: Loss=3.7461
Epoch 6, Batch 3250/3665: Loss=3.5060
Epoch 6, Batch 3300/3665: Loss=3.4861
Epoch 6, Batch 3350/3665: Loss=3.8496
Epoch 6, Batch 3400/3665: Loss=3.8044
Epoch 6, Batch 3450/3665: Loss=3.7783
Epoch 6, Batch 3500/3665: Loss=3.9355
Epoch 6, Batch 3550/3665: Loss=3.9024
Epoch 6, Batch 3600/3665: Loss=4.1675
Epoch 6, Batch 3650/3665: Loss=3.7119
Epoch 6 | Train Loss: 3.7094 | Test Accuracy: 19.22%
Epoch 7, Batch 0/3665: Loss=3.9032
Epoch 7, Batch 50/3665: Loss=3.8072
Epoch 7, Batch 100/3665: Loss=3.6608
Epoch 7, Batch 150/3665: Loss=3.7630
Epoch 7, Batch 200/3665: Loss=3.6434
Epoch 7, Batch 250/3665: Loss=3.9259
Epoch 7, Batch 300/3665: Loss=3.8459
Epoch 7, Batch 350/3665: Loss=4.0646
Epoch 7, Batch 400/3665: Loss=3.3266
Epoch 7, Batch 450/3665: Loss=3.9210
Epoch 7, Batch 500/3665: Loss=3.9180
Epoch 7, Batch 550/3665: Loss=3.3559
Epoch 7, Batch 600/3665: Loss=3.1942
Epoch 7, Batch 650/3665: Loss=3.9437
Epoch 7, Batch 700/3665: Loss=3.8308
Epoch 7, Batch 750/3665: Loss=3.8762
Epoch 7, Batch 800/3665: Loss=3.8523
Epoch 7, Batch 850/3665: Loss=3.5884
Epoch 7, Batch 900/3665: Loss=3.7573
Epoch 7, Batch 950/3665: Loss=3.5491
Epoch 7, Batch 1000/3665: Loss=3.8898
Epoch 7, Batch 1050/3665: Loss=3.5224
Epoch 7, Batch 1100/3665: Loss=3.4555
Epoch 7, Batch 1150/3665: Loss=3.3018
Epoch 7, Batch 1200/3665: Loss=3.6262
Epoch 7, Batch 1250/3665: Loss=4.0798
Epoch 7, Batch 1300/3665: Loss=3.9620
Epoch 7, Batch 1350/3665: Loss=3.8436
Epoch 7, Batch 1400/3665: Loss=3.8054
Epoch 7, Batch 1450/3665: Loss=4.0634
Epoch 7, Batch 1500/3665: Loss=3.8084
Epoch 7, Batch 1550/3665: Loss=3.6253
Epoch 7, Batch 1600/3665: Loss=3.6088
Epoch 7, Batch 1650/3665: Loss=3.8458
Epoch 7, Batch 1700/3665: Loss=3.6337
Epoch 7, Batch 1750/3665: Loss=3.2559
Epoch 7, Batch 1800/3665: Loss=3.6270
Epoch 7, Batch 1850/3665: Loss=3.5292
Epoch 7, Batch 1900/3665: Loss=3.3156
Epoch 7, Batch 1950/3665: Loss=3.4958
Epoch 7, Batch 2000/3665: Loss=3.8751
Epoch 7, Batch 2050/3665: Loss=3.7381
Epoch 7, Batch 2100/3665: Loss=3.8324
Epoch 7, Batch 2150/3665: Loss=3.6403
Epoch 7, Batch 2200/3665: Loss=3.8516
Epoch 7, Batch 2250/3665: Loss=3.1557
Epoch 7, Batch 2300/3665: Loss=3.8649
Epoch 7, Batch 2350/3665: Loss=3.3612
Epoch 7, Batch 2400/3665: Loss=3.6829
Epoch 7, Batch 2450/3665: Loss=3.6682
Epoch 7, Batch 2500/3665: Loss=4.1198
Epoch 7, Batch 2550/3665: Loss=3.6392
Epoch 7, Batch 2600/3665: Loss=3.6858
Epoch 7, Batch 2650/3665: Loss=4.0087
Epoch 7, Batch 2700/3665: Loss=3.6693
Epoch 7, Batch 2750/3665: Loss=3.1960
Epoch 7, Batch 2800/3665: Loss=3.7313
Epoch 7, Batch 2850/3665: Loss=3.4257
Epoch 7, Batch 2900/3665: Loss=3.6135
